"periodoMEdido","consumoAtivo"
"2021-07-28 14:00:00",31.038
"2021-07-28 15:00:00",30.862
"2021-07-28 16:00:00",27.486
"2021-07-28 17:00:00",26.247
"2021-07-28 18:00:00",17.267
"2021-07-28 19:00:00",7.485
"2021-07-28 20:00:00",7.458
"2021-07-28 21:00:00",7.494
"2021-07-28 22:00:00",7.522
"2021-07-28 23:00:00",7.522
"2021-07-29 00:00:00",7.508
"2021-07-29 01:00:00",7.495
"2021-07-29 02:00:00",7.485
"2021-07-29 03:00:00",7.569
"2021-07-29 04:00:00",7.538
"2021-07-29 05:00:00",7.526
"2021-07-29 06:00:00",7.541
"2021-07-29 07:00:00",17.376
"2021-07-29 08:00:00",26.069
"2021-07-29 09:00:00",27.298
"2021-07-29 10:00:00",27.957
"2021-07-29 11:00:00",30.597
"2021-07-29 12:00:00",31.547
"2021-07-29 13:00:00",31.914
"2021-07-29 14:00:00",32.876
"2021-07-29 15:00:00",33.551
"2021-07-29 16:00:00",34.121
"2021-07-29 17:00:00",33.151
"2021-07-29 18:00:00",23.631
"2021-07-29 19:00:00",9.134
"2021-07-29 20:00:00",8.890
"2021-07-29 21:00:00",8.763
"2021-07-29 22:00:00",8.668
"2021-07-29 23:00:00",8.537
"2021-07-30 00:00:00",8.503
"2021-07-30 01:00:00",8.431
"2021-07-30 02:00:00",8.267
"2021-07-30 03:00:00",8.157
"2021-07-30 04:00:00",8.153
"2021-07-30 05:00:00",8.154
"2021-07-30 06:00:00",8.167
"2021-07-30 07:00:00",17.887
"2021-07-30 09:00:00",18.645
"2021-07-30 08:00:00",17.780
"2021-07-30 10:00:00",18.702
"2021-07-30 11:00:00",28.669
"2021-07-30 12:00:00",33.630
"2021-07-30 13:00:00",33.124
"2021-07-30 14:00:00",33.507
"2021-07-30 15:00:00",32.826
"2021-07-30 16:00:00",31.003
"2021-07-30 17:00:00",29.903
"2021-07-30 18:00:00",14.435
"2021-07-30 19:00:00",8.673
"2021-07-30 20:00:00",8.670
"2021-07-30 21:00:00",8.538
"2021-07-30 22:00:00",8.522
"2021-07-30 23:00:00",8.411
"2021-07-31 00:00:00",8.400
"2021-07-31 01:00:00",8.386
"2021-07-31 02:00:00",8.358
"2021-07-31 03:00:00",8.167
"2021-07-31 04:00:00",8.194
"2021-07-31 05:00:00",8.201
"2021-07-31 06:00:00",8.106
"2021-07-31 07:00:00",24.658
"2021-07-31 08:00:00",28.693
"2021-07-31 09:00:00",28.652
"2021-07-31 10:00:00",28.987
"2021-07-31 11:00:00",29.043
"2021-07-31 12:00:00",28.486
"2021-07-31 13:00:00",28.204
"2021-07-31 14:00:00",28.144
"2021-07-31 15:00:00",27.832
"2021-07-31 16:00:00",26.520
"2021-07-31 17:00:00",11.140
"2021-07-31 19:00:00",8.177
"2021-07-31 18:00:00",8.048
"2021-07-31 22:00:00",7.980
"2021-07-31 20:00:00",7.956
"2021-07-31 21:00:00",7.998
"2021-07-31 23:00:00",7.966
"2021-08-01 00:00:00",7.909
"2021-08-01 01:00:00",7.747
"2021-08-01 02:00:00",7.954
"2021-08-01 03:00:00",7.789
"2021-08-01 04:00:00",7.905
"2021-08-01 06:00:00",7.946
"2021-08-01 05:00:00",7.780
"2021-08-01 07:00:00",7.898
"2021-08-01 08:00:00",24.783
"2021-08-01 09:00:00",27.981
"2021-08-01 10:00:00",28.565
"2021-08-01 11:00:00",29.172
"2021-08-01 12:00:00",28.544
"2021-08-01 13:00:00",27.884
"2021-08-01 15:00:00",8.252
"2021-08-01 14:00:00",8.768
"2021-08-01 16:00:00",8.198
"2021-08-01 17:00:00",8.037
"2021-08-01 18:00:00",8.108
"2021-08-01 19:00:00",7.919
"2021-08-01 20:00:00",7.858
"2021-08-01 21:00:00",7.722
"2021-08-01 22:00:00",7.879
"2021-08-01 23:00:00",7.773
"2021-08-02 00:00:00",7.547
"2021-08-02 01:00:00",7.741
"2021-08-02 02:00:00",7.801
"2021-08-02 03:00:00",7.597
"2021-08-02 04:00:00",7.643
"2021-08-02 06:00:00",7.620
"2021-08-02 05:00:00",7.615
"2021-08-02 07:00:00",16.128
"2021-08-02 08:00:00",17.762
"2021-08-02 09:00:00",17.170
"2021-08-02 10:00:00",17.421
"2021-08-02 11:00:00",17.473
"2021-08-02 12:00:00",17.265
"2021-08-02 13:00:00",17.423
"2021-08-02 15:00:00",17.471
"2021-08-02 14:00:00",17.686
"2021-08-02 16:00:00",18.344
"2021-08-02 17:00:00",18.172
"2021-08-02 18:00:00",17.471
"2021-08-02 19:00:00",8.430
"2021-08-02 20:00:00",8.033
"2021-08-02 21:00:00",8.010
"2021-08-02 22:00:00",8.010
"2021-08-02 23:00:00",8.104
"2021-08-03 00:00:00",8.026
"2021-08-03 01:00:00",7.972
"2021-08-03 02:00:00",8.002
"2021-08-03 03:00:00",7.992
"2021-08-03 04:00:00",8.003
"2021-08-03 05:00:00",7.959
"2021-08-03 06:00:00",7.960
"2021-08-03 07:00:00",23.674
"2021-08-03 08:00:00",25.709
"2021-08-03 09:00:00",27.516
"2021-08-03 10:00:00",28.315
"2021-08-03 11:00:00",28.398
"2021-08-03 12:00:00",27.783
"2021-08-03 13:00:00",27.455
"2021-08-03 14:00:00",28.226
"2021-08-03 15:00:00",28.632
"2021-08-03 16:00:00",27.664
"2021-08-03 17:00:00",27.159
"2021-08-03 18:00:00",17.810
"2021-08-03 19:00:00",7.643
"2021-08-03 20:00:00",7.617
"2021-08-03 21:00:00",7.668
"2021-08-03 22:00:00",7.698
"2021-08-03 23:00:00",7.624
"2021-08-04 00:00:00",7.615
"2021-08-04 01:00:00",7.699
"2021-08-04 02:00:00",7.700
"2021-08-04 03:00:00",7.618
"2021-08-04 04:00:00",7.621
"2021-08-04 05:00:00",7.716
"2021-08-04 06:00:00",7.667
"2021-08-04 07:00:00",19.914
"2021-08-04 08:00:00",25.825
"2021-08-04 09:00:00",26.450
"2021-08-04 10:00:00",27.737
"2021-08-04 11:00:00",29.154
"2021-08-04 12:00:00",29.415
"2021-08-04 13:00:00",29.908
"2021-08-04 14:00:00",29.949
"2021-08-04 15:00:00",30.133
"2021-08-04 16:00:00",30.209
"2021-08-04 17:00:00",29.615
"2021-08-04 18:00:00",18.448
"2021-08-04 19:00:00",8.327
"2021-08-04 20:00:00",8.240
"2021-08-04 21:00:00",8.193
"2021-08-04 22:00:00",8.114
"2021-08-04 23:00:00",8.073
"2021-08-05 00:00:00",7.891
"2021-08-05 01:00:00",8.009
"2021-08-05 02:00:00",7.948
"2021-08-05 03:00:00",7.910
"2021-08-05 04:00:00",7.949
"2021-08-05 05:00:00",7.986
"2021-08-05 06:00:00",7.824
"2021-08-05 07:00:00",23.286
"2021-08-05 08:00:00",27.103
"2021-08-05 09:00:00",27.200
"2021-08-05 10:00:00",28.685
"2021-08-05 11:00:00",28.566
"2021-08-05 12:00:00",28.187
"2021-08-05 13:00:00",28.836
"2021-08-05 14:00:00",29.682
"2021-08-05 15:00:00",29.839
"2021-08-05 16:00:00",29.441
"2021-08-05 17:00:00",28.735
"2021-08-05 18:00:00",16.815
"2021-08-05 19:00:00",7.666
"2021-08-05 20:00:00",7.634
"2021-08-05 21:00:00",7.688
"2021-08-05 22:00:00",7.700
"2021-08-05 23:00:00",7.669
"2021-08-06 00:00:00",7.594
"2021-08-06 01:00:00",7.620
"2021-08-06 02:00:00",7.590
"2021-08-06 04:00:00",7.625
"2021-08-06 03:00:00",7.537
"2021-08-06 05:00:00",7.675
"2021-08-06 07:00:00",20.723
"2021-08-06 06:00:00",7.527
"2021-08-06 08:00:00",22.742
"2021-08-06 09:00:00",22.589
"2021-08-06 10:00:00",24.970
"2021-08-06 11:00:00",25.723
"2021-08-06 12:00:00",26.356
"2021-08-06 13:00:00",27.264
"2021-08-06 14:00:00",27.690
"2021-08-06 15:00:00",28.323
"2021-08-06 16:00:00",27.243
"2021-08-06 17:00:00",25.772
"2021-08-06 18:00:00",18.344
"2021-08-06 19:00:00",8.415
"2021-08-06 20:00:00",8.233
"2021-08-06 21:00:00",8.203
"2021-08-06 22:00:00",8.087
"2021-08-06 23:00:00",8.069
"2021-08-07 00:00:00",7.926
"2021-08-07 01:00:00",7.859
"2021-08-07 02:00:00",7.794
"2021-08-07 04:00:00",7.761
"2021-08-07 03:00:00",7.961
"2021-08-07 05:00:00",7.746
"2021-08-07 06:00:00",7.968
"2021-08-07 07:00:00",9.870
"2021-08-07 08:00:00",22.964
"2021-08-07 09:00:00",27.471
"2021-08-07 10:00:00",28.274
"2021-08-07 11:00:00",29.252
"2021-08-07 12:00:00",28.738
"2021-08-07 13:00:00",28.590
"2021-08-07 14:00:00",28.320
"2021-08-07 15:00:00",28.455
"2021-08-07 16:00:00",26.578
"2021-08-07 17:00:00",17.946
"2021-08-07 18:00:00",8.147
"2021-08-07 19:00:00",7.906
"2021-08-07 20:00:00",7.876
"2021-08-07 21:00:00",7.840
"2021-08-07 22:00:00",7.873
"2021-08-07 23:00:00",7.755
"2021-08-08 00:00:00",7.645
"2021-08-08 01:00:00",7.844
"2021-08-08 02:00:00",7.656
"2021-08-08 03:00:00",7.613
"2021-08-08 04:00:00",7.705
"2021-08-08 05:00:00",7.714
"2021-08-08 06:00:00",7.488
"2021-08-08 07:00:00",7.683
"2021-08-08 08:00:00",22.547
"2021-08-08 09:00:00",25.022
"2021-08-08 10:00:00",26.540
"2021-08-08 11:00:00",28.156
"2021-08-08 12:00:00",28.075
"2021-08-08 13:00:00",28.330
"2021-08-08 14:00:00",12.971
"2021-08-08 15:00:00",7.965
"2021-08-08 16:00:00",8.046
"2021-08-08 17:00:00",7.924
"2021-08-08 18:00:00",8.025
"2021-08-08 19:00:00",7.897
"2021-08-08 20:00:00",7.862
"2021-08-08 21:00:00",7.838
"2021-08-08 22:00:00",7.825
"2021-08-08 23:00:00",7.768
"2021-08-09 00:00:00",7.645
"2021-08-09 01:00:00",7.720
"2021-08-09 03:00:00",7.526
"2021-08-09 02:00:00",7.581
"2021-08-09 04:00:00",7.602
"2021-08-09 05:00:00",7.627
"2021-08-09 06:00:00",7.472
"2021-08-09 07:00:00",16.598
"2021-08-09 08:00:00",18.244
"2021-08-09 09:00:00",26.284
"2021-08-09 10:00:00",28.600
"2021-08-09 12:00:00",28.878
"2021-08-09 11:00:00",29.815
"2021-08-09 13:00:00",28.773
"2021-08-09 14:00:00",28.527
"2021-08-09 15:00:00",29.189
"2021-08-09 16:00:00",28.875
"2021-08-09 17:00:00",28.167
"2021-08-09 18:00:00",17.870
"2021-08-09 19:00:00",7.586
"2021-08-09 20:00:00",7.515
"2021-08-09 21:00:00",7.558
"2021-08-09 22:00:00",7.602
"2021-08-09 23:00:00",7.554
"2021-08-10 00:00:00",7.535
"2021-08-10 01:00:00",7.619
"2021-08-10 02:00:00",7.612
"2021-08-10 03:00:00",7.531
"2021-08-10 04:00:00",7.607
"2021-08-10 05:00:00",7.615
"2021-08-10 07:00:00",12.991
"2021-08-10 06:00:00",7.570
"2021-08-10 08:00:00",17.617
"2021-08-10 09:00:00",28.900
"2021-08-10 11:00:00",28.894
"2021-08-10 10:00:00",28.183
"2021-08-10 12:00:00",28.600
"2021-08-10 13:00:00",28.690
"2021-08-10 14:00:00",28.666
"2021-08-10 15:00:00",27.789
"2021-08-10 16:00:00",27.139
"2021-08-10 17:00:00",26.908
"2021-08-10 18:00:00",18.531
"2021-08-10 19:00:00",9.294
"2021-08-10 20:00:00",8.804
"2021-08-10 21:00:00",8.632
"2021-08-10 22:00:00",8.440
"2021-08-10 23:00:00",8.190
"2021-08-11 00:00:00",8.164
"2021-08-11 01:00:00",7.913
"2021-08-11 02:00:00",7.813
"2021-08-11 03:00:00",7.786
"2021-08-11 04:00:00",7.832
"2021-08-11 05:00:00",7.701
"2021-08-11 06:00:00",7.740
"2021-08-11 07:00:00",18.434
"2021-08-11 09:00:00",24.535
"2021-08-11 08:00:00",22.824
"2021-08-11 10:00:00",26.862
"2021-08-11 11:00:00",27.150
"2021-08-11 12:00:00",27.998
"2021-08-11 13:00:00",29.190
"2021-08-11 14:00:00",29.470
"2021-08-11 15:00:00",29.698
"2021-08-11 16:00:00",29.917
"2021-08-11 18:00:00",19.045
"2021-08-11 17:00:00",28.967
"2021-08-11 19:00:00",8.508
"2021-08-11 20:00:00",8.293
"2021-08-11 21:00:00",8.122
"2021-08-11 22:00:00",8.076
"2021-08-11 23:00:00",8.002
"2021-08-12 00:00:00",7.951
"2021-08-12 01:00:00",7.774
"2021-08-12 02:00:00",7.774
"2021-08-12 03:00:00",7.657
"2021-08-12 04:00:00",7.754
"2021-08-12 05:00:00",7.748
"2021-08-12 06:00:00",7.629
"2021-08-12 07:00:00",24.478
"2021-08-12 08:00:00",28.724
"2021-08-12 09:00:00",30.798
"2021-08-12 10:00:00",32.889
"2021-08-12 11:00:00",33.579
"2021-08-12 12:00:00",33.928
"2021-08-12 13:00:00",33.674
"2021-08-12 14:00:00",33.826
"2021-08-12 15:00:00",33.119
"2021-08-12 16:00:00",32.363
"2021-08-12 17:00:00",30.544
"2021-08-12 18:00:00",16.415
"2021-08-12 19:00:00",7.505
"2021-08-12 20:00:00",7.591
"2021-08-12 21:00:00",7.471
"2021-08-12 22:00:00",7.432
"2021-08-12 23:00:00",7.558
"2021-08-13 00:00:00",7.497
"2021-08-13 01:00:00",7.458
"2021-08-13 02:00:00",7.559
"2021-08-13 03:00:00",7.511
"2021-08-13 04:00:00",7.396
"2021-08-13 05:00:00",7.505
"2021-08-13 06:00:00",7.560
"2021-08-13 07:00:00",21.735
"2021-08-13 08:00:00",24.313
"2021-08-13 09:00:00",23.803
"2021-08-13 10:00:00",25.688
"2021-08-13 11:00:00",26.440
"2021-08-13 12:00:00",26.484
"2021-08-13 13:00:00",27.003
"2021-08-13 14:00:00",28.309
"2021-08-13 15:00:00",28.246
"2021-08-13 16:00:00",27.881
"2021-08-13 17:00:00",26.833
"2021-08-13 18:00:00",16.221
"2021-08-13 19:00:00",8.372
"2021-08-13 20:00:00",8.258
"2021-08-13 21:00:00",7.983
"2021-08-13 22:00:00",8.020
"2021-08-13 23:00:00",7.860
"2021-08-14 00:00:00",7.604
"2021-08-14 02:00:00",7.710
"2021-08-14 01:00:00",7.738
"2021-08-14 03:00:00",7.506
"2021-08-14 04:00:00",7.662
"2021-08-14 05:00:00",7.540
"2021-08-14 06:00:00",7.522
"2021-08-14 07:00:00",24.157
"2021-08-14 08:00:00",28.868
"2021-08-14 09:00:00",28.715
"2021-08-14 10:00:00",28.553
"2021-08-14 11:00:00",28.960
"2021-08-14 12:00:00",28.148
"2021-08-14 13:00:00",28.288
"2021-08-14 14:00:00",28.129
"2021-08-14 15:00:00",26.472
"2021-08-14 16:00:00",23.905
"2021-08-14 17:00:00",10.268
"2021-08-14 18:00:00",5.815
"2021-08-14 19:00:00",5.802
"2021-08-14 20:00:00",5.904
"2021-08-14 21:00:00",5.859
"2021-08-14 22:00:00",5.803
"2021-08-14 23:00:00",5.845
"2021-08-15 00:00:00",5.777
"2021-08-15 01:00:00",5.766
"2021-08-15 02:00:00",5.868
"2021-08-15 03:00:00",5.806
"2021-08-15 04:00:00",5.742
"2021-08-15 05:00:00",5.861
"2021-08-15 06:00:00",5.827
"2021-08-15 07:00:00",5.738
"2021-08-15 08:00:00",16.286
"2021-08-15 09:00:00",23.119
"2021-08-15 10:00:00",30.667
"2021-08-15 11:00:00",31.733
"2021-08-15 12:00:00",31.938
"2021-08-15 13:00:00",31.852
"2021-08-15 14:00:00",10.485
"2021-08-15 16:00:00",7.039
"2021-08-15 15:00:00",7.119
"2021-08-15 17:00:00",7.131
"2021-08-15 18:00:00",7.146
"2021-08-15 19:00:00",7.059
"2021-08-15 20:00:00",7.194
"2021-08-15 21:00:00",7.121
"2021-08-15 22:00:00",7.087
"2021-08-15 23:00:00",7.183
"2021-08-16 00:00:00",7.143
"2021-08-16 01:00:00",7.079
"2021-08-16 02:00:00",7.214
"2021-08-16 03:00:00",7.191
"2021-08-16 04:00:00",7.130
"2021-08-16 05:00:00",7.218
"2021-08-16 06:00:00",7.197
"2021-08-16 07:00:00",14.316
"2021-08-16 08:00:00",17.281
"2021-08-16 09:00:00",26.859
"2021-08-16 10:00:00",31.280
"2021-08-16 11:00:00",31.654
"2021-08-16 13:00:00",31.316
"2021-08-16 12:00:00",31.524
"2021-08-16 14:00:00",31.268
"2021-08-16 15:00:00",32.065
"2021-08-16 16:00:00",31.524
"2021-08-16 17:00:00",30.850
"2021-08-16 18:00:00",17.403
"2021-08-16 19:00:00",9.189
"2021-08-16 20:00:00",8.977
"2021-08-16 21:00:00",8.714
"2021-08-16 22:00:00",8.454
"2021-08-16 23:00:00",8.198
"2021-08-17 00:00:00",8.061
"2021-08-17 01:00:00",7.750
"2021-08-17 02:00:00",7.826
"2021-08-17 03:00:00",7.760
"2021-08-17 04:00:00",7.664
"2021-08-17 05:00:00",7.727
"2021-08-17 07:00:00",24.332
"2021-08-17 06:00:00",7.581
"2021-08-17 08:00:00",30.556
"2021-08-17 09:00:00",30.013
"2021-08-17 10:00:00",29.966
"2021-08-17 11:00:00",30.836
"2021-08-17 12:00:00",30.216
"2021-08-17 13:00:00",27.615
"2021-08-17 14:00:00",27.494
"2021-08-17 15:00:00",27.362
"2021-08-17 16:00:00",27.706
"2021-08-17 17:00:00",26.213
"2021-08-17 18:00:00",9.156
"2021-08-17 19:00:00",7.283
"2021-08-17 20:00:00",7.209
"2021-08-17 21:00:00",7.245
"2021-08-17 22:00:00",7.225
"2021-08-17 23:00:00",7.185
"2021-08-18 00:00:00",7.258
"2021-08-18 01:00:00",7.205
"2021-08-18 02:00:00",7.178
"2021-08-18 03:00:00",7.274
"2021-08-18 04:00:00",7.172
"2021-08-18 05:00:00",7.192
"2021-08-18 06:00:00",7.264
"2021-08-18 07:00:00",21.354
"2021-08-18 08:00:00",24.736
"2021-08-18 09:00:00",26.202
"2021-08-18 10:00:00",27.597
"2021-08-18 11:00:00",27.867
"2021-08-18 12:00:00",28.778
"2021-08-18 13:00:00",29.684
"2021-08-18 14:00:00",29.356
"2021-08-18 15:00:00",30.264
"2021-08-18 16:00:00",34.040
"2021-08-18 17:00:00",30.870
"2021-08-18 18:00:00",17.483
"2021-08-18 19:00:00",9.446
"2021-08-18 20:00:00",9.271
"2021-08-18 21:00:00",9.258
"2021-08-18 22:00:00",9.020
"2021-08-18 23:00:00",8.539
"2021-08-19 00:00:00",8.298
"2021-08-19 01:00:00",8.238
"2021-08-19 02:00:00",8.177
"2021-08-19 03:00:00",7.931
"2021-08-19 04:00:00",7.899
"2021-08-19 05:00:00",7.884
"2021-08-19 06:00:00",7.762
"2021-08-19 07:00:00",24.364
"2021-08-19 08:00:00",28.880
"2021-08-19 09:00:00",29.943
"2021-08-19 10:00:00",30.547
"2021-08-19 11:00:00",30.365
"2021-08-19 12:00:00",31.870
"2021-08-19 13:00:00",30.314
"2021-08-19 14:00:00",29.258
"2021-08-19 15:00:00",28.991
"2021-08-19 16:00:00",28.657
"2021-08-19 17:00:00",28.718
"2021-08-19 18:00:00",17.438
"2021-08-19 19:00:00",7.906
"2021-08-19 20:00:00",8.000
"2021-08-19 21:00:00",7.985
"2021-08-19 22:00:00",7.995
"2021-08-19 23:00:00",7.999
"2021-08-20 00:00:00",7.882
"2021-08-20 01:00:00",8.064
"2021-08-20 02:00:00",7.954
"2021-08-20 03:00:00",7.919
"2021-08-20 04:00:00",7.985
"2021-08-20 05:00:00",7.877
"2021-08-20 06:00:00",7.872
"2021-08-20 07:00:00",18.598
"2021-08-20 08:00:00",22.612
"2021-08-20 09:00:00",23.931
"2021-08-20 10:00:00",23.837
"2021-08-20 11:00:00",24.599
"2021-08-20 12:00:00",26.205
"2021-08-20 13:00:00",27.256
"2021-08-20 14:00:00",27.681
"2021-08-20 15:00:00",28.872
"2021-08-20 16:00:00",28.397
"2021-08-20 17:00:00",27.299
"2021-08-20 18:00:00",13.020
"2021-08-20 19:00:00",8.287
"2021-08-20 20:00:00",8.059
"2021-08-20 21:00:00",8.029
"2021-08-20 22:00:00",7.979
"2021-08-20 23:00:00",7.817
"2021-08-21 01:00:00",7.701
"2021-08-21 00:00:00",7.896
"2021-08-21 02:00:00",7.683
"2021-08-21 03:00:00",7.763
"2021-08-21 04:00:00",7.655
"2021-08-21 05:00:00",7.554
"2021-08-21 06:00:00",7.744
"2021-08-21 07:00:00",20.325
"2021-08-21 08:00:00",27.714
"2021-08-21 09:00:00",29.006
"2021-08-21 10:00:00",30.399
"2021-08-21 11:00:00",29.252
"2021-08-21 12:00:00",28.608
"2021-08-21 13:00:00",30.166
"2021-08-21 14:00:00",30.980
"2021-08-21 15:00:00",30.777
"2021-08-21 17:00:00",14.194
"2021-08-21 16:00:00",28.864
"2021-08-21 18:00:00",8.434
"2021-08-21 19:00:00",8.337
"2021-08-21 20:00:00",8.349
"2021-08-21 21:00:00",8.426
"2021-08-21 22:00:00",8.284
"2021-08-21 23:00:00",8.347
"2021-08-22 00:00:00",8.307
"2021-08-22 01:00:00",8.248
"2021-08-22 02:00:00",8.371
"2021-08-22 03:00:00",8.237
"2021-08-22 04:00:00",8.348
"2021-08-22 05:00:00",8.330
"2021-08-22 06:00:00",8.304
"2021-08-22 07:00:00",8.573
"2021-08-22 08:00:00",22.394
"2021-08-22 09:00:00",23.937
"2021-08-22 10:00:00",24.667
"2021-08-22 11:00:00",24.263
"2021-08-22 12:00:00",25.084
"2021-08-22 13:00:00",23.447
"2021-08-22 14:00:00",8.287
"2021-08-22 15:00:00",8.079
"2021-08-22 16:00:00",8.141
"2021-08-22 17:00:00",7.976
"2021-08-22 18:00:00",8.065
"2021-08-22 19:00:00",7.899
"2021-08-22 20:00:00",7.819
"2021-08-22 21:00:00",7.844
"2021-08-22 22:00:00",7.669
"2021-08-22 23:00:00",7.746
"2021-08-23 00:00:00",7.786
"2021-08-23 01:00:00",7.588
"2021-08-23 02:00:00",7.702
"2021-08-23 03:00:00",7.617
"2021-08-23 04:00:00",7.650
"2021-08-23 05:00:00",7.579
"2021-08-23 06:00:00",7.670
"2021-08-23 07:00:00",15.442
"2021-08-23 08:00:00",17.872
"2021-08-23 09:00:00",28.936
"2021-08-23 10:00:00",29.795
"2021-08-23 11:00:00",29.808
"2021-08-23 12:00:00",29.571
"2021-08-23 13:00:00",30.225
"2021-08-23 14:00:00",30.499
"2021-08-23 15:00:00",29.643
"2021-08-23 16:00:00",29.594
"2021-08-23 17:00:00",28.258
"2021-08-23 18:00:00",15.891
"2021-08-23 19:00:00",9.338
"2021-08-23 20:00:00",8.865
"2021-08-23 21:00:00",8.830
"2021-08-23 22:00:00",8.431
"2021-08-23 23:00:00",8.131
"2021-08-24 00:00:00",7.801
"2021-08-24 01:00:00",7.826
"2021-08-24 02:00:00",7.727
"2021-08-24 03:00:00",7.668
"2021-08-24 04:00:00",7.799
"2021-08-24 05:00:00",7.644
"2021-08-24 06:00:00",7.855
"2021-08-24 07:00:00",14.805
"2021-08-24 09:00:00",17.592
"2021-08-24 08:00:00",17.245
"2021-08-24 10:00:00",25.985
"2021-08-24 11:00:00",27.713
"2021-08-24 12:00:00",27.884
"2021-08-24 13:00:00",29.066
"2021-08-24 14:00:00",29.389
"2021-08-24 15:00:00",29.780
"2021-08-24 16:00:00",29.579
"2021-08-24 17:00:00",27.152
"2021-08-24 18:00:00",13.857
"2021-08-24 19:00:00",7.401
"2021-08-24 20:00:00",7.383
"2021-08-24 21:00:00",7.467
"2021-08-24 22:00:00",7.391
"2021-08-24 23:00:00",7.463
"2021-08-25 00:00:00",7.381
"2021-08-25 01:00:00",7.386
"2021-08-25 02:00:00",7.463
"2021-08-25 03:00:00",7.343
"2021-08-25 04:00:00",7.480
"2021-08-25 05:00:00",7.383
"2021-08-25 06:00:00",7.413
"2021-08-25 08:00:00",22.837
"2021-08-25 07:00:00",21.689
"2021-08-25 10:00:00",24.985
"2021-08-25 09:00:00",24.111
"2021-08-25 11:00:00",27.022
"2021-08-25 12:00:00",25.147
"2021-08-25 14:00:00",24.443
"2021-08-25 13:00:00",24.354
"2021-08-25 15:00:00",24.753
"2021-08-25 16:00:00",24.360
"2021-08-25 17:00:00",23.224
"2021-08-25 18:00:00",13.546
"2021-08-25 19:00:00",8.123
"2021-08-25 20:00:00",7.898
"2021-08-25 21:00:00",8.067
"2021-08-25 22:00:00",7.775
"2021-08-25 23:00:00",7.995
"2021-08-26 00:00:00",7.723
"2021-08-26 01:00:00",7.745
"2021-08-26 02:00:00",7.801
"2021-08-26 03:00:00",7.681
"2021-08-26 04:00:00",7.824
"2021-08-26 05:00:00",7.520
"2021-08-26 06:00:00",7.771
"2021-08-26 07:00:00",25.261
"2021-08-26 08:00:00",29.444
"2021-08-26 09:00:00",30.082
"2021-08-26 10:00:00",31.148
"2021-08-26 11:00:00",32.686
"2021-08-26 12:00:00",32.325
"2021-08-26 13:00:00",33.222
"2021-08-26 14:00:00",33.474
"2021-08-26 15:00:00",33.027
"2021-08-26 16:00:00",33.129
"2021-08-26 18:00:00",13.972
"2021-08-26 17:00:00",31.310
"2021-08-26 19:00:00",7.432
"2021-08-26 20:00:00",7.461
"2021-08-26 21:00:00",7.504
"2021-08-26 22:00:00",7.434
"2021-08-26 23:00:00",7.560
"2021-08-27 00:00:00",7.362
"2021-08-27 01:00:00",7.467
"2021-08-27 02:00:00",7.431
"2021-08-27 03:00:00",7.422
"2021-08-27 04:00:00",7.517
"2021-08-27 05:00:00",7.375
"2021-08-27 06:00:00",7.540
"2021-08-27 07:00:00",19.445
"2021-08-27 08:00:00",27.688
"2021-08-27 09:00:00",28.916
"2021-08-27 10:00:00",30.743
"2021-08-27 11:00:00",30.708
"2021-08-27 12:00:00",31.118
"2021-08-27 13:00:00",29.796
"2021-08-27 14:00:00",29.246
"2021-08-27 15:00:00",27.129
"2021-08-27 16:00:00",27.420
"2021-08-27 17:00:00",26.756
"2021-08-27 18:00:00",16.948
"2021-08-27 19:00:00",8.662
"2021-08-27 20:00:00",8.447
"2021-08-27 21:00:00",8.625
"2021-08-27 22:00:00",8.428
"2021-08-27 23:00:00",8.372
"2021-08-28 01:00:00",8.337
"2021-08-28 00:00:00",8.376
"2021-08-28 02:00:00",8.375
"2021-08-28 03:00:00",8.305
"2021-08-28 04:00:00",8.155
"2021-08-28 05:00:00",8.275
"2021-08-28 06:00:00",8.246
"2021-08-28 07:00:00",24.095
"2021-08-28 08:00:00",27.756
"2021-08-28 09:00:00",28.674
"2021-08-28 10:00:00",30.499
"2021-08-28 11:00:00",30.805
"2021-08-28 12:00:00",30.722
"2021-08-28 13:00:00",30.838
"2021-08-28 14:00:00",30.674
"2021-08-28 15:00:00",29.347
"2021-08-28 17:00:00",13.070
"2021-08-28 16:00:00",27.439
"2021-08-28 18:00:00",7.371
"2021-08-28 19:00:00",7.410
"2021-08-28 20:00:00",7.293
"2021-08-28 21:00:00",7.430
"2021-08-28 22:00:00",7.358
"2021-08-28 23:00:00",7.420
"2021-08-29 00:00:00",0.000
"2021-08-29 01:00:00",0.000
"2021-08-29 02:00:00",0.000
"2021-08-29 03:00:00",0.000
"2021-08-29 04:00:00",0.000
"2021-08-29 05:00:00",0.000
"2021-08-29 06:00:00",0.000
"2021-08-29 07:00:00",0.000
"2021-08-29 08:00:00",0.000
"2021-08-29 09:00:00",0.000
"2021-08-29 10:00:00",0.000
"2021-08-29 11:00:00",0.000
"2021-08-29 12:00:00",0.000
"2021-08-29 13:00:00",0.000
"2021-08-29 14:00:00",0.000
"2021-08-29 15:00:00",0.000
"2021-08-29 16:00:00",0.000
"2021-08-29 17:00:00",0.000
"2021-08-29 18:00:00",0.000
"2021-08-29 19:00:00",0.000
"2021-08-29 20:00:00",0.000
"2021-08-29 21:00:00",0.000
